,month,gender,years,edu_lvl,etnicity,main_source,total
29011,MAR,f,34.0,secundaria,mestizo,1200.0,1200.0
29012,MAR,m,29.0,uni_completa,mestizo,1300.0,1300.0
29013,MAR,f,58.0,tecnica_trunca,mestizo,2091.0,2091.0
29014,MAR,f,52.0,secundaria,mestizo,2275.0,2275.0
29015,MAR,m,53.0,tecnica_trunca,mestizo,433.0,433.0
29016,MAR,f,49.0,secundaria,mestizo,330.0,330.0
29017,MAR,m,42.0,tecnica_trunca,mestizo,1800.0,2016.0
29018,MAR,f,31.0,uni_completa,mestizo,3000.0,3000.0
29019,MAR,m,24.0,uni_trunca,mestizo,1840.0,1840.0
29020,MAR,m,57.0,otro,quechua,935.0,935.0
29021,MAR,m,64.0,otro,quechua,600.0,600.0
29022,MAR,f,64.0,secundaria,quechua,400.0,400.0
29023,MAR,f,40.0,secundaria,quechua,1025.0,1025.0
29024,MAR,m,42.0,secundaria,mestizo,2815.0,2815.0
29025,MAR,m,39.0,tecnica_trunca,mestizo,1516.0,1516.0
29026,MAR,f,36.0,secundaria,mestizo,152.0,152.0
29027,MAR,m,46.0,secundaria,quechua,2100.0,2100.0
29028,MAR,f,26.0,secundaria,mestizo,1199.0,1199.0
29029,MAR,f,53.0,tecnica,mestizo,370.0,370.0
29030,MAR,m,50.0,uni_trunca,mestizo,1300.0,1300.0
29031,MAR,m,54.0,otro,mestizo,600.0,600.0
29032,MAR,f,52.0,secundaria,mestizo,940.0,940.0
29033,MAR,f,64.0,otro,aymara,490.0,490.0
29034,MAR,m,39.0,otro,mestizo,1219.0,1219.0
29035,MAR,m,23.0,secundaria,mestizo,1500.0,1500.0
29036,MAR,m,54.0,secundaria,mestizo,1600.0,1600.0
29037,MAR,f,28.0,tecnica,mestizo,1050.0,1050.0
29038,MAR,f,25.0,tecnica,mestizo,1025.0,1025.0
29039,MAR,m,40.0,tecnica,mestizo,1000.0,1000.0
29040,MAR,m,65.0,secundaria,mestizo,700.0,700.0
29041,MAR,f,65.0,secundaria,mestizo,865.0,865.0
29042,MAR,f,45.0,uni_completa,mestizo,4300.0,4300.0
29043,MAR,f,60.0,secundaria,afroperuano,180.0,200.0
29044,MAR,m,40.0,secundaria,afroperuano,1000.0,1000.0
29045,MAR,m,18.0,secundaria,mestizo,1150.0,1150.0
29046,MAR,f,41.0,secundaria,mestizo,1820.0,1820.0
29047,MAR,f,22.0,uni_trunca,blanco,1298.0,1298.0
29048,MAR,m,43.0,uni_completa,quechua,1785.0,1785.0
29049,MAR,m,57.0,secundaria,mestizo,650.0,650.0
29050,MAR,m,66.0,secundaria,mestizo,1900.0,1900.0
29051,MAR,f,60.0,tecnica,mestizo,4000.0,4000.0
29052,MAR,m,62.0,tecnica,quechua,760.0,760.0
29053,MAR,f,29.0,uni_completa,mestizo,4360.0,4360.0
29054,MAR,m,26.0,uni_completa,mestizo,2580.0,2580.0
29055,MAR,f,48.0,otro,mestizo,1502.0,1502.0
29056,MAR,m,54.0,secundaria,mestizo,746.0,746.0
29057,MAR,f,40.0,secundaria,mestizo,1400.0,1400.0
29058,MAR,m,45.0,secundaria,mestizo,1600.0,1600.0
29059,MAR,m,19.0,secundaria,mestizo,1383.0,1383.0
29060,MAR,m,43.0,uni_trunca,mestizo,1000.0,1000.0
29061,MAR,f,37.0,tecnica,mestizo,1870.0,1870.0
29062,MAR,f,30.0,secundaria,mestizo,800.0,800.0
29063,MAR,m,33.0,secundaria,mestizo,303.0,303.0
29064,MAR,f,41.0,secundaria,mestizo,1140.0,1140.0
29065,MAR,f,72.0,secundaria,otro,457.0,457.0
29066,MAR,m,45.0,secundaria,afroperuano,1222.0,1222.0
29067,MAR,m,72.0,secundaria,mestizo,1701.0,1701.0
29068,MAR,f,54.0,secundaria,mestizo,4100.0,4100.0
29069,MAR,m,33.0,uni_trunca,mestizo,2000.0,2000.0
29070,MAR,f,32.0,uni_completa,mestizo,650.0,1070.0
29071,MAR,f,66.0,tecnica,mestizo,3000.0,3000.0
29072,MAR,m,29.0,tecnica,mestizo,1440.0,1440.0
29073,MAR,m,27.0,secundaria,afroperuano,1991.0,1991.0
29074,MAR,m,64.0,otro,quechua,1156.0,1156.0
29075,MAR,f,63.0,otro,quechua,1330.0,1330.0
29076,MAR,m,55.0,otro,quechua,1635.0,1635.0
29077,MAR,f,40.0,otro,quechua,1400.0,1400.0
29078,MAR,f,69.0,otro,quechua,630.0,630.0
29079,MAR,m,50.0,secundaria,quechua,1025.0,1025.0
29080,MAR,m,43.0,tecnica,mestizo,3940.0,3940.0
29081,MAR,f,53.0,tecnica,mestizo,1100.0,1100.0
29082,MAR,m,52.0,secundaria,mestizo,4360.0,4360.0
29083,MAR,m,29.0,uni_trunca,mestizo,1200.0,1200.0
29084,MAR,m,51.0,uni_completa,mestizo,3000.0,3000.0
29085,MAR,f,56.0,tecnica,otro,2000.0,2000.0
29086,MAR,m,22.0,secundaria,otro,953.0,953.0
29087,MAR,m,47.0,tecnica,otro,2497.0,2497.0
29088,MAR,m,42.0,secundaria,mestizo,2200.0,2200.0
29089,MAR,m,37.0,secundaria,otro,2300.0,2300.0
29090,MAR,m,62.0,secundaria,mestizo,1253.0,1253.0
29091,MAR,m,27.0,uni_completa,mestizo,1800.0,3800.0
29092,MAR,m,60.0,uni_completa,mestizo,900.0,900.0
29093,MAR,m,67.0,otro,mestizo,920.0,920.0
29094,MAR,f,36.0,uni_completa,mestizo,5700.0,5700.0
29095,MAR,m,37.0,secundaria,mestizo,2600.0,2600.0
29096,MAR,m,28.0,secundaria,quechua,1500.0,1500.0
29097,MAR,f,26.0,secundaria,quechua,1383.0,1383.0
29098,MAR,m,43.0,uni_completa,mestizo,1700.0,1700.0
29099,MAR,f,38.0,uni_trunca,mestizo,1100.0,1100.0
29100,MAR,m,37.0,tecnica_trunca,otro,1760.0,1760.0
29101,MAR,f,36.0,tecnica,mestizo,253.0,253.0
29102,MAR,m,45.0,secundaria,mestizo,737.0,737.0
29103,MAR,f,34.0,secundaria,afroperuano,433.0,653.0
29104,MAR,f,51.0,uni_completa,mestizo,1550.0,1550.0
29105,MAR,m,52.0,uni_completa,mestizo,2500.0,2500.0
29106,MAR,m,42.0,uni_completa,mestizo,8300.0,8300.0
29107,MAR,m,52.0,otro,mestizo,909.0,909.0
29108,MAR,m,47.0,tecnica_trunca,quechua,1230.0,1230.0
29109,MAR,m,56.0,secundaria,mestizo,1000.0,1000.0
29110,MAR,f,50.0,tecnica,mestizo,120.0,120.0
29111,MAR,m,56.0,secundaria,mestizo,2350.0,2350.0
29112,MAR,m,65.0,uni_completa,mestizo,1000.0,1800.0
29113,MAR,f,46.0,secundaria,mestizo,1299.0,1299.0
29114,MAR,m,57.0,secundaria,mestizo,1560.0,1560.0
29115,MAR,m,34.0,tecnica,mestizo,2360.0,2360.0
29116,MAR,f,58.0,uni_completa,mestizo,1400.0,1400.0
29117,MAR,f,47.0,tecnica,mestizo,2000.0,2000.0
29118,MAR,m,23.0,secundaria,mestizo,153.0,153.0
29119,MAR,m,67.0,uni_trunca,mestizo,5000.0,5000.0
29120,MAR,f,45.0,secundaria,otro,1000.0,1000.0
29121,MAR,f,25.0,uni_completa,otro,3000.0,3000.0
29122,MAR,m,66.0,uni_trunca,quechua,920.0,920.0
29123,MAR,f,31.0,maestria,mestizo,1730.0,1730.0
29124,MAR,m,55.0,secundaria,mestizo,1992.0,1992.0
29125,MAR,f,53.0,otro,mestizo,823.0,823.0
29126,MAR,m,26.0,secundaria,mestizo,3464.0,3464.0
29127,MAR,m,71.0,otro,mestizo,346.0,346.0
29128,MAR,f,25.0,tecnica_trunca,mestizo,1200.0,1200.0
29129,MAR,m,50.0,secundaria,quechua,1298.0,1298.0
29130,MAR,m,25.0,tecnica_trunca,mestizo,1559.0,1559.0
29131,MAR,m,35.0,secundaria,mestizo,1500.0,1500.0
29132,MAR,m,54.0,otro,mestizo,815.0,815.0
29133,MAR,m,25.0,secundaria,mestizo,1299.0,1299.0
29134,MAR,m,53.0,secundaria,mestizo,894.0,894.0
29135,MAR,m,26.0,tecnica_trunca,mestizo,3000.0,3000.0
29136,MAR,f,51.0,secundaria,afroperuano,210.0,210.0
29137,MAR,m,17.0,secundaria,afroperuano,650.0,650.0
29138,MAR,f,34.0,otro,quechua,1983.0,2983.0
29139,MAR,m,29.0,secundaria,mestizo,866.0,866.0
29140,MAR,m,68.0,secundaria,mestizo,886.0,886.0
29141,MAR,f,63.0,otro,mestizo,635.0,635.0
29142,MAR,m,44.0,tecnica,mestizo,816.0,1066.0
29143,MAR,m,42.0,secundaria,mestizo,1667.0,1667.0
29144,MAR,m,43.0,secundaria,quechua,1130.0,1130.0
29145,MAR,m,19.0,secundaria,mestizo,350.0,350.0
29146,MAR,m,57.0,otro,quechua,783.0,783.0
29147,MAR,m,25.0,uni_completa,mestizo,3300.0,3300.0
29148,MAR,f,23.0,uni_completa,mestizo,120.0,120.0
29149,MAR,f,29.0,tecnica_trunca,mestizo,1444.0,1694.0
29150,MAR,m,45.0,secundaria,quechua,1550.0,1550.0
29151,MAR,m,50.0,secundaria,otro,1819.0,1819.0
29152,MAR,f,51.0,secundaria,quechua,836.0,836.0
29153,MAR,m,17.0,secundaria,mestizo,1169.0,1169.0
29154,MAR,f,64.0,otro,mestizo,479.0,559.0
29155,MAR,m,44.0,secundaria,otro,1837.0,1837.0
29156,MAR,f,21.0,secundaria,afroperuano,1367.0,2167.0
29157,MAR,f,55.0,uni_completa,afroperuano,2900.0,2900.0
29158,MAR,f,25.0,uni_completa,mestizo,1200.0,1200.0
29159,MAR,f,39.0,uni_completa,mestizo,1500.0,1500.0
29160,MAR,f,49.0,secundaria,mestizo,1025.0,1025.0
29161,MAR,f,27.0,uni_trunca,mestizo,150.0,150.0
29162,MAR,f,25.0,uni_completa,mestizo,1200.0,1200.0
29163,MAR,f,43.0,uni_completa,mestizo,910.0,910.0
29164,MAR,f,28.0,tecnica_trunca,mestizo,300.0,300.0
29165,MAR,m,31.0,otro,mestizo,1285.0,1285.0
29166,MAR,f,61.0,uni_completa,mestizo,2000.0,2000.0
29167,MAR,m,34.0,uni_completa,mestizo,1300.0,1300.0
29168,MAR,f,27.0,uni_completa,mestizo,4000.0,4000.0
29169,MAR,m,52.0,secundaria,afroperuano,1500.0,1500.0
29170,MAR,f,54.0,secundaria,mestizo,1000.0,1000.0
29171,MAR,f,45.0,secundaria,mestizo,1543.0,1643.0
29172,MAR,f,25.0,tecnica,mestizo,1679.0,1769.0
29173,MAR,m,46.0,tecnica_trunca,mestizo,1689.0,1689.0
29174,MAR,m,40.0,uni_completa,mestizo,1300.0,1300.0
29175,MAR,f,40.0,uni_completa,mestizo,5779.0,5779.0
29176,MAR,m,55.0,uni_completa,mestizo,5600.0,5600.0
29177,MAR,f,45.0,tecnica_trunca,mestizo,1050.0,1050.0
29178,MAR,f,24.0,uni_completa,mestizo,1600.0,1600.0
29179,MAR,f,49.0,otro,mestizo,1672.0,1672.0
29180,MAR,m,22.0,tecnica,mestizo,1400.0,1400.0
29181,MAR,m,35.0,uni_completa,mestizo,1840.0,1840.0
29182,MAR,m,48.0,uni_completa,mestizo,3500.0,3500.0
29183,MAR,f,46.0,uni_completa,mestizo,2200.0,2200.0
29184,MAR,m,36.0,secundaria,quechua,1000.0,1000.0
29185,MAR,m,40.0,secundaria,mestizo,3464.0,3464.0
29186,MAR,m,39.0,secundaria,blanco,2000.0,2000.0
29187,MAR,m,37.0,otro,quechua,1732.0,1732.0
29188,MAR,f,23.0,otro,quechua,217.0,217.0
29189,MAR,m,73.0,otro,quechua,342.0,342.0
29190,MAR,f,35.0,secundaria,mestizo,800.0,800.0
29191,MAR,f,59.0,otro,quechua,90.0,176.0
29192,MAR,m,56.0,otro,mestizo,866.0,866.0
29193,MAR,m,22.0,tecnica,afroperuano,1200.0,1200.0
29194,MAR,m,39.0,secundaria,mestizo,1949.0,1949.0
29195,MAR,m,45.0,secundaria,mestizo,2600.0,2600.0
29196,MAR,m,19.0,secundaria,quechua,1299.0,1299.0
29197,MAR,m,53.0,secundaria,quechua,2167.0,2167.0
29198,MAR,f,60.0,otro,quechua,1383.0,1383.0
29199,MAR,f,25.0,uni_completa,mestizo,1200.0,1200.0
29200,MAR,f,38.0,secundaria,mestizo,2200.0,2200.0
29201,MAR,f,24.0,uni_completa,mestizo,4000.0,5000.0
29202,MAR,m,38.0,otro,mestizo,1732.0,1732.0
29203,MAR,m,41.0,secundaria,quechua,1949.0,1949.0
29204,MAR,m,19.0,otro,mestizo,1602.0,1752.0
29205,MAR,f,56.0,otro,quechua,1270.0,1270.0
29206,MAR,f,47.0,secundaria,mestizo,1379.0,1379.0
29207,MAR,m,23.0,secundaria,mestizo,1600.0,1600.0
29208,MAR,f,38.0,tecnica_trunca,mestizo,1083.0,1083.0
29209,MAR,m,40.0,secundaria,mestizo,1300.0,1300.0
29210,MAR,m,35.0,secundaria,mestizo,1299.0,1299.0
29211,MAR,m,44.0,otro,quechua,1732.0,2532.0
29212,MAR,f,38.0,otro,quechua,1299.0,1299.0
29213,MAR,m,19.0,secundaria,quechua,1516.0,1516.0
29214,MAR,f,51.0,uni_completa,mestizo,4200.0,4200.0
29215,MAR,m,54.0,uni_completa,mestizo,6000.0,6000.0
29216,MAR,f,42.0,tecnica,mestizo,1300.0,1300.0
29217,MAR,m,24.0,tecnica_trunca,mestizo,1750.0,1750.0
29218,MAR,f,47.0,tecnica,aymara,500.0,500.0
29219,MAR,f,22.0,tecnica_trunca,mestizo,743.0,743.0
29220,MAR,f,21.0,tecnica_trunca,mestizo,1100.0,1100.0
29221,MAR,m,25.0,secundaria,mestizo,2555.0,2555.0
29222,MAR,m,62.0,uni_completa,mestizo,5042.0,5042.0
29223,MAR,f,68.0,tecnica,mestizo,3300.0,3300.0
29224,MAR,f,50.0,uni_completa,mestizo,3900.0,3900.0
29225,MAR,f,42.0,uni_trunca,afroperuano,1000.0,1000.0
29226,MAR,m,59.0,uni_completa,mestizo,3000.0,3000.0
29227,MAR,m,67.0,secundaria,blanco,1816.0,1816.0
29228,MAR,f,62.0,otro,mestizo,616.0,616.0
29229,MAR,m,25.0,uni_trunca,mestizo,1025.0,1025.0
29230,MAR,m,39.0,otro,mestizo,1083.0,1083.0
29231,MAR,f,52.0,otro,mestizo,4670.0,4670.0
29232,MAR,m,30.0,uni_trunca,quechua,1800.0,1800.0
29233,MAR,f,58.0,uni_trunca,mestizo,2165.0,2165.0
29234,MAR,m,29.0,uni_completa,mestizo,1500.0,1500.0
29235,MAR,f,19.0,secundaria,mestizo,2883.0,2883.0
29236,MAR,m,37.0,secundaria,quechua,1530.0,1530.0
29237,MAR,f,41.0,otro,afroperuano,433.0,633.0
29238,MAR,m,28.0,otro,mestizo,1732.0,1732.0
29239,MAR,m,23.0,tecnica_trunca,mestizo,1500.0,1500.0
29240,MAR,m,19.0,secundaria,mestizo,1039.0,1039.0
29241,MAR,m,61.0,secundaria,mestizo,2065.0,2065.0
29242,MAR,m,58.0,secundaria,mestizo,2100.0,2100.0
29243,MAR,m,26.0,secundaria,mestizo,520.0,520.0
29244,MAR,f,34.0,secundaria,mestizo,494.0,494.0
29245,MAR,m,31.0,otro,mestizo,1516.0,1516.0
29246,MAR,f,38.0,uni_trunca,mestizo,500.0,500.0
29247,MAR,m,39.0,maestria,mestizo,2400.0,4900.0
29248,MAR,m,35.0,uni_completa,mestizo,3000.0,3000.0
29249,MAR,f,56.0,secundaria,mestizo,1025.0,1025.0
29250,MAR,f,25.0,tecnica,mestizo,1400.0,1400.0
29251,MAR,f,52.0,uni_completa,mestizo,2000.0,2000.0
29252,MAR,f,59.0,otro,mestizo,1379.0,1379.0
29253,MAR,m,45.0,secundaria,mestizo,680.0,680.0
29254,MAR,f,41.0,tecnica_trunca,mestizo,415.0,415.0
29255,MAR,m,47.0,tecnica,mestizo,1025.0,1025.0
29256,MAR,f,52.0,secundaria,mestizo,1649.0,1649.0
29257,MAR,m,46.0,tecnica,mestizo,1039.0,1039.0
29258,MAR,f,43.0,secundaria,quechua,1025.0,1025.0
29259,MAR,m,51.0,secundaria,mestizo,1819.0,1819.0
29260,MAR,m,21.0,uni_trunca,mestizo,1025.0,1025.0
29261,MAR,f,40.0,tecnica,quechua,2600.0,2600.0
29262,MAR,m,62.0,otro,mestizo,629.0,629.0
29263,MAR,m,30.0,uni_trunca,mestizo,1725.0,1725.0
29264,MAR,m,29.0,secundaria,mestizo,2165.0,2165.0
29265,MAR,f,66.0,basica_especial,mestizo,660.0,985.0
29266,MAR,m,31.0,uni_completa,mestizo,2330.0,2330.0
29267,MAR,f,48.0,tecnica,otro,713.0,713.0
29268,MAR,f,28.0,tecnica_trunca,quechua,1125.0,1125.0
29269,MAR,m,20.0,uni_trunca,mestizo,400.0,400.0
29270,MAR,m,48.0,secundaria,otro,1516.0,1516.0
29271,MAR,f,23.0,otro,mestizo,810.0,810.0
29272,MAR,f,41.0,tecnica,quechua,173.0,193.0
29273,MAR,m,46.0,uni_completa,mestizo,3500.0,3500.0
29274,MAR,m,29.0,secundaria,mestizo,1300.0,1300.0
29275,MAR,f,46.0,uni_completa,quechua,1420.0,2620.0
29276,MAR,m,26.0,uni_trunca,afroperuano,1600.0,1600.0
29277,MAR,m,65.0,secundaria,quechua,930.0,930.0
29278,MAR,f,23.0,uni_trunca,mestizo,1145.0,1145.0
29279,MAR,m,38.0,uni_completa,mestizo,3500.0,3500.0
29280,MAR,f,41.0,tecnica,mestizo,1100.0,1100.0
29281,MAR,m,40.0,uni_completa,mestizo,3500.0,5500.0
29282,MAR,m,62.0,uni_completa,mestizo,800.0,1500.0
29283,MAR,f,27.0,uni_completa,mestizo,1500.0,1500.0
29284,MAR,f,54.0,secundaria,quechua,420.0,420.0
29285,MAR,f,34.0,uni_completa,quechua,2000.0,3100.0
29286,MAR,m,36.0,tecnica,quechua,1200.0,1200.0
29287,MAR,f,47.0,secundaria,quechua,420.0,420.0
29288,MAR,m,45.0,secundaria,quechua,2000.0,2000.0
29289,MAR,f,70.0,secundaria,quechua,750.0,750.0
29290,MAR,m,61.0,otro,mestizo,705.0,705.0
29291,MAR,f,39.0,otro,quechua,650.0,650.0
29292,MAR,m,58.0,secundaria,quechua,173.0,173.0
29293,MAR,m,37.0,uni_completa,mestizo,6000.0,6000.0
29294,MAR,m,47.0,secundaria,quechua,2165.0,2165.0
29295,MAR,f,23.0,secundaria,mestizo,1494.0,1494.0
29296,MAR,m,38.0,secundaria,quechua,3414.0,3414.0
29297,MAR,f,35.0,secundaria,afroperuano,640.0,640.0
29298,MAR,m,18.0,secundaria,mestizo,1650.0,1650.0
29299,MAR,m,51.0,secundaria,mestizo,5429.0,5429.0
29300,MAR,f,28.0,otro,mestizo,153.0,153.0
29301,MAR,m,32.0,otro,afroperuano,1516.0,1516.0
29302,MAR,m,40.0,otro,mestizo,1080.0,1080.0
29303,MAR,m,23.0,otro,mestizo,866.0,866.0
29304,MAR,m,20.0,otro,mestizo,1299.0,1299.0
29305,MAR,f,18.0,otro,mestizo,866.0,866.0
29306,MAR,m,16.0,otro,afroperuano,1299.0,1299.0
29307,MAR,m,35.0,secundaria,mestizo,1559.0,1559.0
29308,MAR,m,37.0,secundaria,mestizo,1299.0,1299.0
29309,MAR,m,35.0,secundaria,mestizo,260.0,260.0
29310,MAR,m,31.0,secundaria,mestizo,1200.0,1200.0
29311,MAR,f,40.0,secundaria,mestizo,866.0,866.0
29312,MAR,f,66.0,otro,mestizo,758.0,758.0
29313,MAR,f,41.0,uni_completa,mestizo,3300.0,3300.0
29314,MAR,f,29.0,tecnica,mestizo,2600.0,2600.0
29315,MAR,f,27.0,uni_completa,mestizo,2000.0,2000.0
29316,MAR,m,41.0,tecnica,mestizo,3300.0,3300.0
29317,MAR,f,36.0,uni_completa,mestizo,2000.0,2600.0
29318,MAR,f,52.0,secundaria,mestizo,1000.0,1000.0
29319,MAR,f,25.0,tecnica_trunca,mestizo,1830.0,1830.0
29320,MAR,m,29.0,tecnica,quechua,1800.0,2600.0
29321,MAR,m,37.0,secundaria,mestizo,250.0,250.0
29322,MAR,f,38.0,uni_completa,mestizo,3300.0,3300.0
29323,MAR,m,40.0,tecnica_trunca,mestizo,3195.0,3195.0
29324,MAR,m,57.0,tecnica_trunca,mestizo,1400.0,1400.0
29325,MAR,m,44.0,secundaria,otro,2250.0,2250.0
29326,MAR,f,40.0,secundaria,mestizo,1429.0,1429.0
29327,MAR,f,21.0,tecnica_trunca,otro,500.0,500.0
29328,MAR,f,42.0,tecnica_trunca,mestizo,866.0,1141.0
29329,MAR,m,22.0,tecnica_trunca,otro,433.0,433.0
29330,MAR,f,37.0,secundaria,mestizo,960.0,960.0
29331,MAR,f,17.0,otro,mestizo,1169.0,1169.0
29332,MAR,m,71.0,tecnica,mestizo,150.0,150.0
29333,MAR,f,26.0,tecnica,quechua,1920.0,1920.0
29334,MAR,m,35.0,uni_completa,mestizo,4260.0,4260.0
29335,MAR,f,36.0,maestria,aymara,2700.0,2700.0
29336,MAR,m,26.0,otro,quechua,2212.0,2212.0
29337,MAR,f,23.0,tecnica_trunca,mestizo,320.0,320.0
29338,MAR,f,42.0,uni_completa,mestizo,693.0,693.0
29339,MAR,f,56.0,uni_completa,mestizo,1081.0,1081.0
29340,MAR,m,23.0,uni_trunca,mestizo,909.0,909.0
29341,MAR,f,34.0,tecnica,mestizo,3000.0,3000.0
29342,MAR,m,35.0,uni_completa,mestizo,3000.0,3000.0
29343,MAR,m,26.0,uni_completa,mestizo,3700.0,3728.0
29344,MAR,f,28.0,tecnica,mestizo,2165.0,2165.0
29345,MAR,f,48.0,secundaria,quechua,260.0,260.0
29346,MAR,m,45.0,secundaria,quechua,1473.0,1473.0
29347,MAR,m,23.0,secundaria,otro,1386.0,1386.0
29348,MAR,f,31.0,uni_trunca,afroperuano,1083.0,1083.0
29349,MAR,m,44.0,secundaria,otro,1212.0,1212.0
29350,MAR,f,73.0,otro,quechua,300.0,300.0
29351,MAR,f,33.0,secundaria,mestizo,1083.0,1083.0
29352,MAR,m,63.0,secundaria,quechua,953.0,1453.0
29353,MAR,m,72.0,secundaria,mestizo,789.0,789.0
29354,MAR,m,67.0,tecnica,mestizo,700.0,700.0
29355,MAR,m,40.0,uni_completa,mestizo,2800.0,2800.0
29356,MAR,f,40.0,secundaria,mestizo,1500.0,1900.0
29357,MAR,f,65.0,otro,quechua,930.0,930.0
29358,MAR,f,40.0,uni_trunca,mestizo,900.0,900.0
29359,MAR,m,46.0,tecnica,mestizo,2800.0,2800.0
29360,MAR,f,44.0,secundaria,mestizo,1000.0,1000.0
29361,MAR,m,25.0,uni_completa,mestizo,2000.0,2000.0
29362,MAR,m,22.0,tecnica,mestizo,1516.0,1516.0
29363,MAR,f,44.0,uni_trunca,mestizo,1640.0,1640.0
29364,MAR,f,22.0,secundaria,mestizo,880.0,880.0
29365,MAR,m,51.0,otro,mestizo,2160.0,2160.0
29366,MAR,f,51.0,otro,otro,260.0,260.0
29367,MAR,m,38.0,uni_completa,quechua,4000.0,4000.0
29368,MAR,m,36.0,uni_completa,mestizo,2000.0,2000.0
29369,MAR,m,28.0,uni_trunca,afroperuano,1470.0,1470.0
29370,MAR,f,59.0,tecnica_trunca,mestizo,1399.0,1399.0
29371,MAR,m,52.0,otro,mestizo,1299.0,1299.0
29372,MAR,f,19.0,tecnica_trunca,mestizo,346.0,346.0
29373,MAR,m,59.0,tecnica,blanco,1520.0,1520.0
29374,MAR,f,60.0,secundaria,mestizo,329.0,329.0
29375,MAR,m,38.0,secundaria,mestizo,780.0,780.0
29376,MAR,f,34.0,secundaria,blanco,497.0,497.0
29377,MAR,f,64.0,secundaria,mestizo,1500.0,1500.0
29378,MAR,m,28.0,tecnica_trunca,mestizo,1315.0,1315.0
29379,MAR,f,48.0,secundaria,mestizo,1399.0,1399.0
29380,MAR,f,44.0,otro,mestizo,1082.0,1082.0
29381,MAR,m,62.0,otro,mestizo,620.0,620.0
29382,MAR,m,35.0,otro,mestizo,1200.0,1200.0
29383,MAR,m,34.0,otro,mestizo,1200.0,1200.0
29384,MAR,m,36.0,uni_trunca,mestizo,6000.0,7200.0
29385,MAR,f,62.0,maestria,mestizo,8000.0,8000.0
29386,MAR,f,32.0,tecnica_trunca,mestizo,2300.0,2300.0
29387,MAR,m,61.0,uni_completa,mestizo,3500.0,3500.0
29388,MAR,m,29.0,uni_completa,mestizo,5100.0,5100.0
29389,MAR,m,74.0,uni_trunca,quechua,2000.0,2000.0
29390,MAR,f,65.0,uni_completa,mestizo,1950.0,1950.0
29391,MAR,f,54.0,maestria,mestizo,2700.0,2700.0
29392,MAR,f,23.0,uni_trunca,mestizo,3700.0,3700.0
29393,MAR,f,44.0,secundaria,mestizo,1630.0,1630.0
29394,MAR,m,56.0,tecnica,mestizo,4500.0,4500.0
29395,MAR,f,46.0,maestria,mestizo,8500.0,8500.0
29396,MAR,f,26.0,uni_completa,mestizo,2285.0,2285.0
29397,MAR,m,46.0,secundaria,mestizo,2598.0,2598.0
29398,MAR,f,40.0,secundaria,mestizo,1126.0,1126.0
29399,MAR,m,46.0,tecnica_trunca,mestizo,1585.0,1585.0
29400,MAR,m,55.0,secundaria,mestizo,2160.0,2160.0
29401,MAR,m,24.0,secundaria,mestizo,1083.0,1083.0
29402,MAR,f,55.0,uni_completa,mestizo,1440.0,1440.0
29403,MAR,m,28.0,secundaria,blanco,3150.0,3150.0
29404,MAR,f,36.0,secundaria,mestizo,1200.0,1200.0
29405,MAR,m,38.0,secundaria,mestizo,2010.0,2010.0
29406,MAR,m,37.0,secundaria,mestizo,3000.0,3000.0
29407,MAR,f,54.0,uni_trunca,mestizo,1701.0,1701.0
29408,MAR,m,69.0,uni_completa,mestizo,3000.0,3000.0
29409,MAR,f,57.0,uni_completa,mestizo,2500.0,2500.0
29410,MAR,m,28.0,secundaria,mestizo,1800.0,1800.0
29411,MAR,f,37.0,uni_completa,mestizo,2500.0,4000.0
29412,MAR,m,32.0,tecnica,mestizo,2990.0,2990.0
29413,MAR,f,31.0,tecnica,mestizo,1383.0,1383.0
29414,MAR,m,33.0,uni_completa,blanco,1050.0,1950.0
29415,MAR,m,33.0,uni_trunca,mestizo,1126.0,1126.0
29416,MAR,f,25.0,tecnica,mestizo,1769.0,1769.0
29417,MAR,m,23.0,uni_trunca,blanco,1465.0,1465.0
29418,MAR,m,59.0,tecnica_trunca,mestizo,926.0,926.0
29419,MAR,f,56.0,tecnica,mestizo,1252.0,1252.0
29420,MAR,f,29.0,secundaria,mestizo,1025.0,1025.0
29421,MAR,m,50.0,otro,mestizo,2175.0,2875.0
29422,MAR,f,29.0,tecnica,otro,1500.0,1500.0
29423,MAR,f,55.0,secundaria,mestizo,800.0,800.0
29424,MAR,f,53.0,otro,mestizo,350.0,430.0
29425,MAR,m,31.0,tecnica,mestizo,1480.0,1480.0
29426,MAR,m,28.0,otro,blanco,1299.0,2099.0
29427,MAR,m,25.0,otro,blanco,1500.0,1500.0
29428,MAR,m,16.0,otro,mestizo,1260.0,1260.0
29429,MAR,m,27.0,tecnica,otro,1700.0,1700.0
29430,MAR,f,32.0,tecnica_trunca,mestizo,714.0,714.0
29431,MAR,m,60.0,otro,mestizo,788.0,788.0
29432,MAR,f,65.0,otro,mestizo,130.0,130.0
29433,MAR,f,31.0,otro,afroperuano,217.0,217.0
29434,MAR,m,40.0,otro,mestizo,600.0,600.0
29435,MAR,m,28.0,secundaria,mestizo,1299.0,1299.0
29436,MAR,m,26.0,tecnica,afroperuano,3200.0,3200.0
29437,MAR,f,42.0,secundaria,blanco,1025.0,1025.0
29438,MAR,f,39.0,secundaria,mestizo,200.0,200.0
29439,MAR,f,32.0,secundaria,blanco,1300.0,1300.0
