month,sex,age,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,education,ethnicity,main_src,total_src
nov,m,80,,,,,, ,,, , 
nov,m,18,,,,,, ,,, , 
nov,f,34,,,,,, ,,,1147,1147
nov,m,40,,,,,, ,,,1025,1025
nov,f,16,,,,,, ,,, , 
nov,m,13,,,,,, ,,, , 
nov,m,72,,,,,, ,,,823,823
nov,f,72,,,,,, ,,, , 
nov,f,53,,,,,, ,,,1533,1533
nov,f,36,,,,,, ,,,1500,1500
nov,m,9,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,41,,,,,, ,,, , 
nov,m,34,,,,,, ,,,7217,7217
nov,f,34,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,m,43,,,,,, ,,,5000,5000
nov,f,44,,,,,, ,,,4860,4860
nov,f,19,,,,,, ,,, , 
nov,m,12,,,,,, ,,, , 
nov,m,70,,,,,, ,,, , 
nov,f,66,,,,,, ,,, , 
nov,m,28,,,,,, ,,,2230,2230
nov,f,26,,,,,,6,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,3,,,,,, ,,, , 
nov,f,56,,,,,, ,,,730,730
nov,f,18,,,,,, ,,,880,880
nov,m,56,,,,,, ,,, , 
nov,f,44,,,,,, ,,, , 
nov,m,24,,,,,, ,,,460,460
nov,m,19,,,,,, ,,, , 
nov,m,11,,,,,, ,,, , 
nov,f,41,,,,,, ,,,1343,1343
nov,m,23,,,,,, ,,,1949,1949
nov,f,10,,,,,, ,,, , 
nov,m,44,,,,,, ,,,3464,3464
nov,f,45,,,,,, ,,,5890,5890
nov,m,24,,,,,, ,,,3226,3226
nov,m,23,,,,,, ,,, , 
nov,f,18,,,,,, ,,, , 
nov,m,82,,,,,, ,,,1150,1150
nov,f,79,,,,,, ,,, , 
nov,f,46,,,,,, ,,,1800,1800
nov,f,17,,,,,, ,,, , 
nov,m,16,,,,,, ,,, , 
nov,m,73,,,,,, ,,, , 
nov,f,69,,,,,, ,,, , 
nov,m,45,,,,,, ,,, , 
nov,m,42,,,,,, ,,, , 
nov,m,40,,,,,, ,,,1299,2199
nov,f,31,,,,,, ,,, , 
nov,f,26,,,,,, ,,, , 
nov,f,15,,,,,, ,,, , 
nov,f,29,,,,,, ,,, , 
nov,m,71,,,,,, ,,,1026,1026
nov,f,57,,,,,, ,,,1019,1019
nov,m,23,,,,,, ,,, , 
nov,m,40,,,,,, ,,,4000,4000
nov,m,37,,,,,, ,,,2660,2660
nov,f,28,,,,,, ,,,1500,1500
nov,f,34,,,,,, ,,,415,415
nov,m,39,,,,,, ,,,1119,1119
nov,m,18,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,f,3,,,,,, ,,, , 
nov,m,38,,,,,, ,,,1449,1449
nov,m,34,,,,,, ,,,2000,2000
nov,f,34,,,,,,1,,, , 
nov,m,10,,,,,, ,,, , 
nov,m,6,,,,,, ,,, , 
nov,m,64,,,,,, ,,, , 
nov,f,64,,,,,, ,,, , 
nov,m,28,,,,,, ,,, , 
nov,f,40,,,,,, ,,, , 
nov,f,35,,,,,, ,,, , 
nov,m,17,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,35,,,,,, ,,, , 
nov,m,39,,,,,, ,,,3400,3400
nov,f,44,,,,,, ,,,1025,1205
nov,m,23,,,,,, ,,,700,700
nov,f,20,,,,,, ,,, , 
nov,m,16,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,f,10,,,,,, ,,, , 
nov,f,17,,,,,,4,,, , 
nov,f,40,,,,,, ,,,1600,1600
nov,m,39,,,,,, ,,, , 
nov,m,21,,,,,, ,,, , 
nov,m,18,,,,,, ,,, , 
nov,f,13,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f,57,,,,,, ,,,1500,1500
nov,m,62,,,,,, ,,,1200,1600
nov,f,48,,,,,, ,,, , 
nov,f,18,,,,,, ,,,513,513
nov,f,9,,,,,, ,,, , 
nov,m,47,,,,,,2,,, , 
nov,f,49,,,,,, ,,, , 
nov,m,22,,,,,,1,,, , 
nov,m,14,,,,,, ,,,650,650
nov,f,64,,,,,, ,,, , 
nov,m,70,,,,,, ,,,5000,5000
nov,f,67,,,,,, ,,, , 
nov,m,34,,,,,, ,,,3500,3500
nov,f,10,,,,,, ,,, , 
nov,m,57,,,,,, ,,, , 
nov,f,52,,,,,, ,,, , 
nov,f,26,,,,,, ,,, , 
nov,m,22,,,,,, ,,, , 
nov,m,42,,,,,, ,,, , 
nov,f,44,,,,,, ,,,1070,1070
nov,m,22,,,,,, ,,,1166,1166
nov,f,16,,,,,, ,,, , 
nov,m,62,,,,,, ,,,1200,1200
nov,f,60,,,,,, ,,, , 
nov,m,27,,,,,, ,,,1819,1819
nov,m,69,,,,,, ,,,225,225
nov,m,43,,,,,, ,,,2000,2000
nov,f,40,,,,,, ,,, , 
nov,m,42,,,,,, ,,,2000,2000
nov,m,14,,,,,, ,,, , 
nov,f,10,,,,,, ,,, , 
nov,m,62,,,,,,3,,, , 
nov,f,64,,,,,, ,,, , 
nov,m,34,,,,,, ,,,2200,2200
nov,f,27,,,,,, ,,,1400,1400
nov,m,61,,,,,, ,,,750,750
nov,f,65,,,,,, ,,,300,300
nov,m,35,,,,,, ,,, , 
nov,m,59,,,,,, ,,, , 
nov,f,52,,,,,, ,,, , 
nov,m,30,,,,,, ,,,2600,2600
nov,f,19,,,,,, ,,, , 
nov,f,59,,,,,, ,,,3500,3500
nov,m,29,,,,,, ,,,1800,1800
nov,m,43,,,,,, ,,,1500,1500
nov,f,37,,,,,, ,,,1500,1500
nov,m,64,,,,,, ,,,3000,3000
nov,f,40,,,,,, ,,,1650,1650
nov,m,48,,,,,, ,,,4312,4312
nov,m,5,,,,,, ,,, , 
nov,f,52,,,,,, ,,, , 
nov,f,18,,,,,, ,,,1099,1099
nov,f,12,,,,,, ,,, , 
nov,f,62,,,,,, ,,, , 
nov,m,57,,,,,, ,,, , 
nov,f,58,,,,,, ,,, , 
nov,m,24,,,,,, ,,, , 
nov,m,66,,,,,, ,,,6000,6000
nov,f,43,,,,,, ,,, , 
nov,f,16,,,,,, ,,, , 
nov,m,14,,,,,, ,,, , 
nov,m,38,,,,,, ,,, , 
nov,f,38,,,,,, ,,, , 
nov,f,12,,,,,, ,,, , 
nov,m,7,,,,,, ,,, , 
nov,f,73,,,,,, ,,, , 
nov,m,52,,,,,, ,,,2300,2300
nov,f,69,,,,,, ,,,980,980
nov,m,36,,,,,, ,,,1800,1920
nov,m,34,,,,,, ,,,2500,2900
nov,f,30,,,,,, ,,,1614,1614
nov,m,68,,,,,, ,,,250,250
nov,m,66,,,,,, ,,,600,600
nov,f,39,,,,,, ,,, , 
nov,f,17,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f, ,,,,,, ,,, , 
nov,m,48,,,,,, ,,,1601,1601
nov,f,38,,,,,, ,,, , 
nov,f,18,,,,,,4,,, , 
nov,f,12,,,,,, ,,, , 
nov,f,34,,,,,, ,,,1025,1025
nov,f,8,,,,,, ,,, , 
nov,f,46,,,,,, ,,,1640,1640
nov,m,49,,,,,, ,,,750,750
nov,m,30,,,,,, ,,,1450,1450
nov,f,20,,,,,, ,,,665,665
nov,f,16,,,,,, ,,, , 
nov,m,66,,,,,, ,,,1600,1600
nov,f,43,,,,,, ,,, , 
nov,m,24,,,,,, ,,,2100,2100
nov,m,21,,,,,, ,,,1900,1900
nov,m,72,,,,,, ,,, , 
nov,f,69,,,,,, ,,, , 
nov,m,31,,,,,, ,,,2500,2500
nov,f,31,,,,,, ,,, , 
nov,m,52,,,,,, ,,,150,150
nov,f,50,,,,,, ,,,1770,1770
nov,f,24,,,,,, ,,,1256,1406
nov,m,20,,,,,, ,,,2139,2139
nov,m,7,,,,,, ,,, , 
nov,f,38,,,,,, ,,,347,647
nov,m,40,,,,,, ,,,2705,2705
nov,m,16,,,,,, ,,, , 
nov,f,13,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,f,56,,,,,, ,,,430,495
nov,m,46,,,,,, ,,,2165,2165
nov,f,44,,,,,, ,,,1720,1720
nov,m,14,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,f,19,,,,,,1,,, , 
nov,f,54,,,,,, ,,,910,910
nov,m,15,,,,,, ,,, , 
nov,m,61,,,,,, ,,, , 
nov,f,58,,,,,, ,,, , 
nov,m,26,,,,,, ,,,1600,1600
nov,m,68,,,,,, ,,, , 
nov,f,61,,,,,, ,,,476,476
nov,f,31,,,,,, ,,, , 
nov,m,25,,,,,, ,,,1100,1100
nov,f,11,,,,,, ,,, , 
nov,f,9,,,,,, ,,, , 
nov,m,1,,,,,, ,,, , 
nov,f,62,,,,,, ,,, , 
nov,m,23,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,f,72,,,,,, ,,, , 
nov,f,38,,,,,, ,,,1800,1800
nov,f,40,,,,,, ,,, , 
nov,m,45,,,,,, ,,, , 
nov,m,7,,,,,, ,,, , 
nov,m,31,,,,,, ,,,3600,3600
nov,f,28,,,,,, ,,,4500,4500
nov,m,71,,,,,, ,,, , 
nov,f,57,,,,,, ,,, , 
nov,f,23,,,,,, ,,,2000,2000
nov,f,26,,,,,, ,,,1460,1460
nov,f,6,,,,,, ,,, , 
nov,f,43,,,,,, ,,,987,987
nov,m,37,,,,,, ,,,1230,1230
nov,f,9,,,,,, ,,, , 
nov,f,7,,,,,, ,,, , 
nov,f,2,,,,,, ,,, , 
nov,f,60,,,,,, ,,, , 
nov,m,42,,,,,, ,,,1025,1025
nov,f,40,,,,,,4,,, , 
nov,m,21,,,,,, ,,,1083,1083
nov,m,16,,,,,, ,,, , 
nov,m,11,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,71,,,,,, ,,,400,400
nov,f,64,,,,,, ,,, , 
nov,f,25,,,,,, ,,,515,515
nov,m,4,,,,,, ,,, , 
nov,f,2,,,,,, ,,, , 
nov,f,56,,,,,, ,,,5000,5000
nov,m,51,,,,,, ,,,4000,4000
nov,f,23,,,,,, ,,,1200,1200
nov,f,19,,,,,, ,,, , 
nov,f,16,,,,,, ,,, , 
nov,f,89,,,,,, ,,, , 
nov,f,50,,,,,, ,,,2000,2000
nov,m,63,,,,,, ,,,3000,3000
nov,f,48,,,,,, ,,, , 
nov,m,24,,,,,, ,,,1025,1025
nov,f,21,,,,,, ,,,1025,1025
nov,m,20,,,,,, ,,,1025,1025
nov,m,43,,,,,, ,,,217,217
nov,m,46,,,,,, ,,,4750,6250
nov,f,46,,,,,, ,,,2000,2000
nov,m,16,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f,9,,,,,, ,,, , 
nov,f,38,,,,,, ,,,1200,1200
nov,m,42,,,,,, ,,,1039,1039
nov,m,18,,,,,, ,,,260,260
nov,m,16,,,,,, ,,, , 
nov,f,14,,,,,, ,,, , 
nov,f,9,,,,,, ,,, , 
nov,f,3,,,,,, ,,, , 
nov,m,76,,,,,, ,,,476,476
nov,f,71,,,,,, ,,, , 
nov,f,51,,,,,, ,,,2600,2600
nov,m,22,,,,,, ,,, , 
nov,m,29,,,,,, ,,,2420,2420
nov,m,38,,,,,, ,,,1025,1025
nov,f,38,,,,,, ,,, , 
nov,m,17,,,,,, ,,, , 
nov,f,13,,,,,, ,,, , 
nov,m,4,,,,,, ,,, , 
nov,m,75,,,,,, ,,,2019,2019
nov,f,70,,,,,, ,,, , 
nov,m,50,,,,,, ,,,10,10
nov,m,69,,,,,, ,,,2450,2450
nov,m,48,,,,,, ,,,1400,2200
nov,m,23,,,,,,4,,, , 
nov,f,22,,,,,, ,,, , 
nov,m,68,,,,,, ,,,2100,2100
nov,f,59,,,,,, ,,, , 
nov,m,29,,,,,, ,,,2200,2200
nov,f,18,,,,,, ,,, , 
nov,m,86,,,,,, ,,, , 
nov,f,56,,,,,, ,,,490,490
nov,f,74,,,,,,4,,, , 
nov,m,74,,,,,, ,,, , 
nov,f,76,,,,,, ,,, , 
nov,m,24,,,,,, ,,,2815,2815
nov,f,79,,,,,, ,,,1025,1025
nov,m,50,,,,,, ,,, , 
nov,f,72,,,,,, ,,, , 
nov,m,71,,,,,, ,,, , 
nov,f,47,,,,,, ,,, , 
nov,f,72,,,,,, ,,, , 
nov,m,75,,,,,, ,,, , 
nov,m,36,,,,,, ,,, , 
nov,m,44,,,,,, ,,, , 
nov,f,50,,,,,,1,,, , 
nov,f,64,,,,,, ,,,500,500
nov,m,73,,,,,, ,,, , 
nov,m,62,,,,,,1,,, , 
nov,m,61,,,,,, ,,,2656,2656
nov,f,60,,,,,,1,,, , 
nov,f,27,,,,,, ,,,2000,4000
nov,m,30,,,,,, ,,,1520,1520
nov,m,7,,,,,, ,,, , 
nov,m,57,,,,,, ,,, , 
nov,f,50,,,,,, ,,,1500,1500
nov,f,32,,,,,, ,,, , 
nov,f,90,,,,,, ,,, , 
nov,m,75,,,,,, ,,, , 
nov,f,78,,,,,, ,,, , 
nov,m,44,,,,,, ,,,2800,2800
nov,f,38,,,,,, ,,, , 
nov,m,12,,,,,, ,,, , 
nov,m,6,,,,,, ,,, , 
nov,f,46,,,,,, ,,,5000,5000
nov,m,18,,,,,, ,,, , 
nov,m,13,,,,,, ,,, , 
nov,m,39,,,,,, ,,,1700,1700
nov,f,30,,,,,, ,,,866,866
nov,m,12,,,,,, ,,, , 
nov,f,10,,,,,, ,,, , 
nov,m,42,,,,,, ,,,2035,2035
nov,f,34,,,,,, ,,, , 
nov,m,19,,,,,, ,,,1510,1510
nov,f,12,,,,,, ,,, , 
nov,m,5,,,,,, ,,, , 
nov,m,67,,,,,, ,,, , 
nov,f,68,,,,,, ,,,200,200
nov,f,61,,,,,,4,,, , 
nov,m,40,,,,,, ,,,3000,3000
nov,f,45,,,,,, ,,,1732,1732
nov,f,19,,,,,, ,,, , 
nov,f,16,,,,,, ,,, , 
nov,m,14,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,m,40,,,,,, ,,, , 
nov,f,35,,,,,, ,,,1378,1378
nov,f,13,,,,,, ,,, , 
nov,m,48,,,,,, ,,,1169,1169
nov,f,27,,,,,, ,,,1090,1090
nov,m,29,,,,,, ,,,1400,1400
nov,m,3,,,,,, ,,, , 
nov,m,32,,,,,, ,,,2000,2000
nov,f,28,,,,,, ,,,450,450
nov,m,10,,,,,, ,,, , 
nov,f,7,,,,,, ,,, , 
nov,m,1,,,,,, ,,, , 
nov,m,69,,,,,, ,,,1800,1800
nov,f,62,,,,,, ,,, , 
nov,m,33,,,,,, ,,,4000,4000
nov,f,24,,,,,, ,,,3000,3000
nov,f,49,,,,,, ,,,500,500
nov,f,74,,,,,, ,,, , 
nov,m,87,,,,,, ,,, , 
nov,m,43,,,,,, ,,,4500,4500
nov,f,34,,,,,, ,,,6000,6000
nov,f,2,,,,,, ,,, , 
nov,f,68,,,,,, ,,, , 
nov,f,33,,,,,, ,,,1500,1500
nov,m,11,,,,,, ,,, , 
nov,m,41,,,,,, ,,,1299,1299
nov,f,29,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,f,51,,,,,, ,,,1126,1126
nov,f,36,,,,,, ,,,2000,2000
nov,f,28,,,,,, ,,, , 
nov,m,28,,,,,, ,,,2500,2500
nov,m,11,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,m,71,,,,,, ,,, , 
nov,f,70,,,,,, ,,,1330,1330
nov,m,43,,,,,, ,,, , 
nov,f,36,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f,2,,,,,, ,,, , 
nov,m,65,,,,,, ,,,2987,2987
nov,m,49,,,,,, ,,,550,550
nov,m,46,,,,,, ,,,975,975
nov,m,31,,,,,, ,,,2500,2500
nov,m,31,,,,,, ,,,1550,1550
nov,f,28,,,,,, ,,,820,820
nov,m,3,,,,,, ,,, , 
nov,f,1,,,,,, ,,, , 
nov,f,64,,,,,, ,,, , 
nov,m,32,,,,,, ,,,500,500
nov,f,24,,,,,, ,,,1400,1400
nov,m,39,,,,,, ,,,1049,1049
nov,f,35,,,,,, ,,, , 
nov,m,16,,,,,, ,,, , 
nov,f,14,,,,,, ,,, , 
nov,f,70,,,,,, ,,, , 
nov,m,45,,,,,, ,,,1300,1300
nov,f,15,,,,,, ,,, , 
nov,m,40,,,,,, ,,,2500,2500
nov,f,14,,,,,, ,,, , 
nov,m,21,,,,,, ,,,1055,1055
nov,m,65,,,,,,3,,, , 
nov,f,52,,,,,,4,,, , 
nov,m,15,,,,,, ,,, , 
nov,f,10,,,,,, ,,, , 
nov,m,75,,,,,, ,,, , 
nov,f,69,,,,,, ,,, , 
nov,f,39,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,f,71,,,,,, ,,, , 
nov,f,32,,,,,, ,,,2347,2347
nov,f,4,,,,,, ,,, , 
nov,f,57,,,,,, ,,,1025,1025
nov,m,69,,,,,, ,,, , 
nov,m,39,,,,,, ,,,2500,2500
nov,m,37,,,,,, ,,,2815,2815
nov,f,30,,,,,,9,,, , 
nov,f,12,,,,,, ,,, , 
nov,m,6,,,,,, ,,, , 
nov,f,31,,,,,, ,,,1200,1200
nov,m,33,,,,,, ,,,2500,2500
nov,m,13,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,m,4,,,,,, ,,, , 
nov,m,4,,,,,, ,,, , 
nov,f,32,,,,,, ,,,1212,1212
nov,m,11,,,,,, ,,, , 
nov,f,5,,,,,, ,,, , 
nov,m,42,,,,,, ,,,5000,5000
nov,f,33,,,,,, ,,,2500,2500
nov,m,3,,,,,, ,,, , 
nov,m,25,,,,,, ,,,2400,2400
nov,m,20,,,,,, ,,, , 
nov,m,42,,,,,, ,,,1500,1500
nov,f,36,,,,,, ,,,1299,1299
nov,m,14,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,f,46,,,,,, ,,,1020,1020
nov,m,48,,,,,, ,,, , 
nov,m,25,,,,,, ,,,800,800
nov,f,16,,,,,, ,,, , 
nov,m,31,,,,,, ,,,2500,4500
nov,f,43,,,,,, ,,,5000,5000
nov,f,18,,,,,, ,,, , 
nov,f,16,,,,,, ,,,173,173
nov,f,11,,,,,, ,,, , 
nov,f,75,,,,,, ,,, , 
nov,m,55,,,,,, ,,,1800,1800
nov,f,56,,,,,, ,,, , 
nov,m,78,,,,,, ,,, , 
nov,f,69,,,,,, ,,,383,383
nov,f,63,,,,,, ,,, , 
nov,f,89,,,,,, ,,, , 
nov,f,37,,,,,, ,,,4000,4000
nov,m,37,,,,,, ,,,4000,4000
nov,f,11,,,,,, ,,, , 
nov,m,4,,,,,, ,,, , 
nov,f,38,,,,,, ,,, , 
nov,m,18,,,,,, ,,,1299,1299
nov,f,15,,,,,, ,,, , 
nov,m,8,,,,,, ,,, , 
nov,f,5,,,,,, ,,, , 
nov,m,1,,,,,, ,,, , 
nov,m,34,,,,,, ,,,3000,3000
nov,m,47,,,,,, ,,,5000,5000
nov,f,32,,,,,, ,,,5000,5000
nov,m,16,,,,,, ,,, , 
nov,f,62,,,,,, ,,,91,91
nov,f,42,,,,,, ,,,460,460
nov,f,33,,,,,, ,,,1700,1700
nov,m,15,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,12,,,,,, ,,, , 
nov,m,50,,,,,, ,,,900,900
nov,f,43,,,,,, ,,, , 
nov,f,77,,,,,, ,,, , 
nov,m,45,,,,,, ,,,1212,1212
nov,f,40,,,,,, ,,, , 
nov,m,17,,,,,, ,,, , 
nov,m,12,,,,,, ,,, , 
nov,f,41,,,,,, ,,, , 
nov,m,17,,,,,, ,,, , 
nov,m,9,,,,,, ,,, , 
nov,f,68,,,,,, ,,, , 
nov,f,61,,,,,, ,,, , 
nov,f,57,,,,,, ,,, , 
nov,f,89,,,,,, ,,, , 
nov,f,72,,,,,, ,,, , 
nov,f,77,,,,,, ,,, , 
nov,m,35,,,,,, ,,,8000,8000
nov,f,35,,,,,, ,,,4000,4000
nov,f,1,,,,,, ,,, , 
nov,f,71,,,,,, ,,,6000,6000
nov,m,65,,,,,, ,,, , 
nov,f,19,,,,,, ,,,1299,1299
nov,f,64,,,,,, ,,, , 
nov,m,21,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,m,7,,,,,, ,,, , 
nov,f,38,,,,,, ,,,1200,1200
nov,m,44,,,,,, ,,,2500,2500
nov,f,44,,,,,, ,,, , 
nov,m,11,,,,,, ,,, , 
nov,f,3,,,,,, ,,, , 
nov,m,57,,,,,, ,,,1200,1200
nov,f,58,,,,,, ,,,433,473
nov,m,33,,,,,, ,,,1800,1800
nov,m,62,,,,,, ,,,2000,2000
nov,f,54,,,,,, ,,, , 
nov,f,32,,,,,, ,,, , 
nov,m,40,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,m,7,,,,,, ,,, , 
nov,m,1,,,,,, ,,, , 
nov,m,41,,,,,,4,,, , 
nov,m,35,,,,,, ,,,1400,1400
nov,f,33,,,,,, ,,, , 
nov,m,81,,,,,, ,,,200,200
nov,f,55,,,,,, ,,, , 
nov,m,21,,,,,, ,,,1300,1300
nov,f,64,,,,,, ,,,2600,2600
nov,f,37,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,f,12,,,,,, ,,, , 
nov,m,69,,,,,, ,,, , 
nov,f,37,,,,,, ,,,2200,2200
nov,m,44,,,,,, ,,,980,980
nov,m,19,,,,,, ,,, , 
nov,f,8,,,,,, ,,, , 
nov,f,1,,,,,, ,,, , 
nov,f,30,,,,,, ,,, , 
nov,f,11,,,,,, ,,, , 
nov,m,8,,,,,, ,,, , 
nov,m,49,,,,,, ,,,1200,1200
nov,m,51,,,,,, ,,,1319,1319
nov,f,44,,,,,, ,,,1200,1200
nov,m,22,,,,,, ,,,3000,3000
nov,m,16,,,,,, ,,, , 
nov,m,42,,,,,, ,,,1300,1300
nov,m,23,,,,,, ,,,1200,1200
nov,f,59,,,,,, ,,,900,900
nov,m,85,,,,,, ,,, , 
nov,m,63,,,,,, ,,,970,970
nov,f,60,,,,,, ,,, , 
nov,m,19,,,,,, ,,, , 
nov,m,70,,,,,, ,,,6000,6000
nov,f,65,,,,,, ,,, , 
nov,m,39,,,,,, ,,,2995,2995
nov,f,34,,,,,, ,,,1765,1765
nov,m,16,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,m,52,,,,,, ,,,3000,3000
nov,f,54,,,,,, ,,,3000,3000
nov,m,52,,,,,, ,,,2500,2500
nov,f,51,,,,,,4,,, , 
nov,m,57,,,,,, ,,,240,240
nov,m,37,,,,,, ,,,1299,1299
nov,f,43,,,,,, ,,, , 
nov,f,1,,,,,, ,,, , 
nov,m,76,,,,,, ,,, , 
nov,f,63,,,,,, ,,, , 
nov,m,26,,,,,, ,,,1760,1760
nov,m,26,,,,,, ,,,996,996
nov,f,46,,,,,, ,,,1450,1450
nov,m,66,,,,,, ,,,2400,2400
nov,f,62,,,,,, ,,, , 
nov,f,35,,,,,, ,,,1900,2050
nov,m,36,,,,,, ,,,3500,3500
nov,f,32,,,,,, ,,,2500,2500
nov,m,7,,,,,, ,,, , 
nov,f,1,,,,,, ,,, , 
nov,f,32,,,,,, ,,,1299,1299
nov,m,6,,,,,, ,,, , 
nov,f,36,,,,,, ,,,2300,2300
nov,m,37,,,,,, ,,,2100,2100
nov,f,12,,,,,, ,,, , 
nov,m,10,,,,,, ,,, , 
nov,f,44,,,,,, ,,,1100,1100
nov,f,19,,,,,, ,,,600,600
nov,f,12,,,,,, ,,, , 
nov,m,71,,,,,, ,,,800,800
nov,f,69,,,,,, ,,, , 
nov,m,40,,,,,, ,,, , 
nov,f,38,,,,,, ,,,1802,1802
nov,m,57,,,,,, ,,,1658,1658
nov,f,46,,,,,, ,,,175,175
nov,m,26,,,,,, ,,, , 
nov,f,12,,,,,, ,,, , 
nov,f,84,,,,,, ,,, , 
nov,f,51,,,,,, ,,,1350,1350
nov,f,61,,,,,, ,,,2241,2241
nov,m,35,,,,,, ,,,1025,1025
nov,m,22,,,,,, ,,, , 
nov,m,3,,,,,, ,,, , 
nov,f, ,,,,,, ,,, , 
nov,m,52,,,,,, ,,,1500,1500
nov,f,51,,,,,, ,,, , 
nov,f,28,,,,,, ,,,2200,2200
nov,f,22,,,,,, ,,,563,563
nov,m,18,,,,,, ,,, , 
nov,m,39,,,,,, ,,,1800,1800
nov,f,48,,,,,, ,,, , 
nov,f,28,,,,,, ,,,3000,5500
nov,m,19,,,,,, ,,, , 
nov,m,18,,,,,, ,,,1300,1300
nov,f,78,,,,,, ,,, , 
nov,m,62,,,,,,3,,, , 
nov,f,54,,,,,, ,,, , 
nov,m,28,,,,,, ,,,2000,2000
nov,f,25,,,,,, ,,,3000,3000
nov,m,23,,,,,, ,,,1000,1000
nov,f,15,,,,,, ,,, , 
nov,f,51,,,,,, ,,,2000,2000
nov,m,26,,,,,, ,,,4200,4200
nov,m,41,,,,,, ,,, , 
nov,f,36,,,,,, ,,,3300,3300
nov,m,6,,,,,, ,,, , 
nov,m,52,,,,,, ,,,200,200
nov,f,52,,,,,, ,,,650,650
nov,m,24,,,,,, ,,,2000,2000
nov,m,23,,,,,, ,,,1800,1800
nov,f,63,,,,,, ,,, , 
nov,f,32,,,,,, ,,, , 
nov,m,20,,,,,,1,,, , 
nov,f,13,,,,,, ,,, , 
nov,m,84,,,,,, ,,, , 
nov,f,73,,,,,, ,,, , 
nov,m,50,,,,,, ,,,1559,1559
nov,m,29,,,,,, ,,, , 
nov,f,23,,,,,, ,,, , 
nov,f,27,,,,,, ,,,2900,2900
nov,f,33,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,m, ,,,,,, ,,, , 
nov,f,33,,,,,, ,,,1590,1590
nov,f,15,,,,,, ,,, , 
nov,f,13,,,,,, ,,, , 
nov,f,5,,,,,, ,,, , 
nov,m,32,,,,,, ,,,1500,1500
nov,f,31,,,,,, ,,, , 
nov,m,12,,,,,, ,,, , 
nov,m,8,,,,,, ,,, , 
nov,m,4,,,,,, ,,, , 
nov,f,35,,,,,,4,,, , 
nov,f,28,,,,,, ,,,2000,3732
nov,m,72,,,,,, ,,, , 
nov,f,53,,,,,, ,,,3000,3000
nov,m,13,,,,,, ,,, , 
nov,f,62,,,,,, ,,, , 
nov,m,28,,,,,, ,,,1470,1470
nov,f,23,,,,,, ,,, , 
nov,f,7,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,f,1,,,,,, ,,, , 
nov,m,42,,,,,, ,,,5000,5000
nov,f,35,,,,,, ,,,1200,1200
nov,m,17,,,,,, ,,, , 
nov,f,8,,,,,, ,,, , 
nov,m,73,,,,,, ,,, , 
nov,f,68,,,,,, ,,,796,796
nov,m,39,,,,,, ,,,779,1679
nov,f,32,,,,,, ,,,350,350
nov,m,7,,,,,, ,,, , 
nov,f,4,,,,,, ,,, , 
nov,m,55,,,,,, ,,,4911,4911
nov,m,50,,,,,, ,,,4367,4367
nov,m,29,,,,,, ,,,600,600
nov,f,29,,,,,, ,,,900,900
nov,f,7,,,,,, ,,, , 
nov,f,2,,,,,, ,,, , 
nov,m,58,,,,,, ,,,909,1129
nov,f,52,,,,,, ,,, , 
nov,m,33,,,,,,3,,, , 
nov,m,86,,,,,, ,,, , 
nov,f,70,,,,,, ,,, , 
nov,m,37,,,,,, ,,,2200,2400
nov,f,30,,,,,, ,,, , 
nov,f,6,,,,,, ,,, , 
nov,f,45,,,,,, ,,,1282,1282
nov,m,25,,,,,, ,,,1600,1600
nov,f,17,,,,,, ,,, , 
nov,f,2,,,,,, ,,, , 
