month,gender,years,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,edu_lvl,etnicity,1st_source,total
DIC,f,28,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
NOV,f,7,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,f,63,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,9,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
DIC,m,1,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,1,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
OCT,m,1,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
DIC,m,1,,,,,, ,,, , 
DIC,m, ,,,,,, ,,, , 
DIC,f,26,,,,,, ,,, , 
DIC,f,12,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,1,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,50,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
OCT,m,70,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,f,3,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,f,2,,,,,, ,,, , 
OCT,f,2,,,,,, ,,, , 
OCT,m,35,,,,,, ,,, , 
OCT,m,2,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
OCT,m,6,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
NOV,m,38,,,,,, ,,, , 
NOV,f,12,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,m,2,,,,,, ,,, , 
NOV,f,65,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,m,5,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,5,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,f,3,,,,,, ,,, , 
NOV,f,73,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
OCT,f,1,,,,,, ,,, , 
OCT,m,38,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
DIC,f,6,,,,,, ,,, , 
DIC,m,9,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
OCT,f,3,,,,,, ,,, , 
OCT,f, ,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,13,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,f,52,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,m,1,,,,,, ,,, , 
NOV,m,56,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,m,42,,,,,, ,,, , 
NOV,f,38,,,,,, ,,, , 
NOV,f,48,,,,,, ,,, , 
NOV,f,7,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,92,,,,,, ,,, , 
DIC,f,89,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,f,31,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,f,13,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
NOV,f,22,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,49,,,,,, ,,, , 
DIC,f,7,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
DIC,f,3,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,m,45,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,6,,,,,, ,,, , 
DIC,f,12,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,m,6,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,f,7,,,,,, ,,, , 
DIC,m,1,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,m,30,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,4,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
OCT,m,7,,,,,, ,,, , 
OCT,f, ,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,2,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,m,9,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,m,20,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,4,,,,,, ,,, , 
DIC,f,12,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,2,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,f,2,,,,,, ,,, , 
OCT,m,52,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,m,35,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,12,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,m,66,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,m,2,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,m,6,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,m,23,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,m,7,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,m,44,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,4,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,50,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,2,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,52,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
DIC,m,55,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,3,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
NOV,m,40,,,,,, ,,, , 
NOV,f,13,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
DIC,f,7,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,3,,,,,, ,,, , 
DIC,m, ,,,,,, ,,, , 
DIC,f,12,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,m,9,,,,,, ,,, , 
DIC,f,6,,,,,, ,,, , 
DIC,m,28,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,f,2,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,3,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,f,48,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,f,58,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,17,,,,,, ,,, , 
DIC,m,15,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
NOV,f,12,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,m,62,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,m,30,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
NOV,m,4,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,m,89,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
DIC,m,1,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,m,9,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
OCT,m,2,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,m,7,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,m,52,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
OCT,f,1,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,m,4,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f,37,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,m,1,,,,,, ,,, , 
NOV,m,54,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,4,,,,,, ,,, , 
DIC,f,42,,,,,, ,,, , 
DIC,f,50,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,m, ,,,,,, ,,, , 
DIC,f,8,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
DIC,f,3,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,f,58,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,m,4,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,f,6,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,m,3,,,,,, ,,, , 
NOV,f,13,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,28,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,f,7,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,f,3,,,,,, ,,, , 
OCT,f,1,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,7,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
OCT,f, ,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,m,8,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,f,1,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,64,,,,,, ,,, , 
NOV,f,53,,,,,, ,,, , 
NOV,f,1,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
NOV,f,8,,,,,, ,,, , 
NOV,m,20,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,4,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
OCT,m,6,,,,,, ,,, , 
OCT,m,46,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,9,,,,,, ,,, , 
OCT,m,18,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
NOV,m,12,,,,,, ,,, , 
NOV,f,13,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,m,7,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
DIC,m,4,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,24,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
DIC,f,13,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,f,4,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,f,12,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,m,10,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,m,9,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,f,7,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,f,2,,,,,, ,,, , 
NOV,f,1,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
DIC,m,3,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,2,,,,,, ,,, , 
DIC,m, ,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,7,,,,,, ,,, , 
DIC,m,2,,,,,, ,,, , 
DIC,f,1,,,,,, ,,, , 
DIC,m,2,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,m,3,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,m,1,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,9,,,,,, ,,, , 
NOV,m,5,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
OCT,m,13,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,m,2,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,m, ,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,m,5,,,,,, ,,, , 
OCT,f,5,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,m,11,,,,,, ,,, , 
NOV,m,20,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,m,2,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
NOV,m,13,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
NOV,m,8,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
NOV,f,3,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,1,,,,,, ,,, , 
NOV,f,11,,,,,, ,,, , 
NOV,f,4,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
OCT,m,10,,,,,, ,,, , 
OCT,m,6,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,f,3,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
NOV,f,6,,,,,, ,,, , 
NOV,f, ,,,,,, ,,, , 
NOV,f,7,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
OCT,f,13,,,,,, ,,, , 
OCT,f,6,,,,,, ,,, , 
OCT,f,11,,,,,, ,,, , 
OCT,f,2,,,,,, ,,, , 
NOV,f,10,,,,,, ,,, , 
NOV,m,6,,,,,, ,,, , 
NOV,m,7,,,,,, ,,, , 
DIC,f,11,,,,,, ,,, , 
DIC,m,11,,,,,, ,,, , 
DIC,m,12,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,f,9,,,,,, ,,, , 
DIC,m,13,,,,,, ,,, , 
DIC,m,8,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,f,5,,,,,, ,,, , 
DIC,m,41,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
NOV,m,11,,,,,, ,,, , 
NOV,m,3,,,,,, ,,, , 
NOV,f,1,,,,,, ,,, , 
OCT,f,7,,,,,, ,,, , 
OCT,f,4,,,,,, ,,, , 
OCT,f,8,,,,,, ,,, , 
OCT,m,4,,,,,, ,,, , 
OCT,m,12,,,,,, ,,, , 
OCT,f,10,,,,,, ,,, , 
OCT,f,3,,,,,, ,,, , 
NOV,m, ,,,,,, ,,, , 
NOV,m,5,,,,,, ,,, , 
NOV,m,1,,,,,, ,,, , 
NOV,m,2,,,,,, ,,, , 
NOV,f,5,,,,,, ,,, , 
NOV,m,5,,,,,, ,,, , 
NOV,m,10,,,,,, ,,, , 
OCT,m,9,,,,,, ,,, , 
DIC,f,10,,,,,, ,,, , 
DIC,m,5,,,,,, ,,, , 
DIC,m, ,,,,,, ,,, , 
DIC,m,6,,,,,, ,,, , 
DIC,m,1,,,,,, ,,, , 
OCT,f,12,,,,,, ,,, , 
NOV,f,32,,,,,, ,tecnica_trunca,mestizo,1025,1025
NOV,m,38,,,,,, ,uni_completa,mestizo,8000,8000
NOV,f,36,,,,,, ,tecnica,mestizo,1500,1500
NOV,m,46,,,,,, ,secundaria,mestizo,1450,1450
NOV,f,47,,,,,, ,secundaria,mestizo,1000,1000
NOV,m,20,,,,,, ,secundaria,mestizo,250,250
NOV,f,16,,,,,, ,otro,mestizo, , 
NOV,f,33,,,,,, ,uni_completa,mestizo,4400,4400
NOV,f,57,,,,,, ,otro,mestizo,2200,2200
NOV,m,75,,,,,, ,uni_completa,mestizo, , 
NOV,f,77,,,,,, ,maestria,mestizo, , 
NOV,f,44,,,,,, ,maestria,mestizo,950,1950
NOV,f,30,,,,,, ,uni_completa,mestizo,1600,1600
NOV,m,38,,,,,, ,tecnica,mestizo,1500,1500
NOV,f,35,,,,,, ,tecnica,mestizo, , 
NOV,m,14,,,,,, ,otro,mestizo, , 
NOV,f,16,,,,,, ,otro,mestizo, , 
NOV,f,61,,,,,, ,otro,mestizo, , 
